ITEMID,STOREID,WEEKID,SALES
B226-B104-POS,933937,40,5317.08
B218-B103-POS,933980,40,5094.13
B220-B103-POS,933980,40,1784.14
B230-B104-POS,933980,40,8019.84
B218-B103-POS,934023,40,1225.77
B220-B103-POS,934023,40,1226.86
B220-B103-POS,934066,40,120.05
B230-B104-POS,934066,40,6885.63
B220-B103-POS,934109,40,403.73
B230-B104-POS,934109,40,2337.06
B218-B103-POS,934238,40,7552.55
B220-B103-POS,934238,40,4913.25
B230-B104-POS,934238,40,2332.11
B220-B103-POS,934281,40,5674.9
B230-B104-POS,934281,40,675.43
B220-B103-POS,934324,40,3563.05
B220-B103-POS,934496,40,110.59
A110-A100-POS,934539,40,32.21
B220-B103-POS,934539,40,2042.8
B218-B103-POS,934668,40,5172.94
B220-B103-POS,934668,40,3360.54
B230-B104-POS,934668,40,1807.8
A110-A100-POS,934711,40,82.84
B220-B103-POS,934711,40,6040.53
B218-B103-POS,934754,40,1354.76
B220-B103-POS,934754,40,3337.2
B220-B103-POS,934840,40,1585.78
B220-B103-POS,934926,40,6693.98
B230-B104-POS,934926,40,9669.12
B220-B103-POS,935012,40,3687.21
B226-B104-POS,935012,40,3636.15
B220-B103-POS,935055,40,7314.12
B230-B104-POS,935055,40,3400.47
B218-B103-POS,935098,40,9627.46
B220-B103-POS,935098,40,8614.43
B230-B104-POS,935098,40,3338.51
B220-B103-POS,935141,40,3107.22
B230-B104-POS,935141,40,8257.24
B218-B103-POS,935184,40,7009.16
B219-B103-POS,935184,40,6698.34
B220-B103-POS,935184,40,2611.04
B230-B104-POS,935184,40,8601.61
B219-B103-POS,935227,40,1442.81
B220-B103-POS,935227,40,4853.23
B230-B104-POS,935227,40,2787.87
B218-B103-POS,935399,40,1860.64
B220-B103-POS,935399,40,7474.84
B230-B104-POS,935399,40,4720.11
B220-B103-POS,935485,40,2403.57
B230-B104-POS,935485,40,4351.56
B219-B103-POS,935528,40,4894.27
B220-B103-POS,935528,40,6519.14
B220-B103-POS,935571,40,1173.9
B230-B104-POS,935571,40,5783.15
B218-B103-POS,935614,40,5870.04
B220-B103-POS,935614,40,9822.56
B220-B103-POS,935657,40,262.63
B220-B103-POS,935700,40,9522.8
B218-B103-POS,935915,40,5402.51
B220-B103-POS,935915,40,7769.36
B218-B103-POS,936001,40,2210.7
B219-B103-POS,936001,40,4873.4
B220-B103-POS,936001,40,8110.49
B230-B104-POS,936001,40,7171.95
B220-B103-POS,936044,40,3105.86
B226-B104-POS,936044,40,891.58
B230-B104-POS,936044,40,4438.74
B218-B103-POS,936130,40,8253.01
B220-B103-POS,936130,40,6607.57
B220-B103-POS,936173,40,9801.17
B220-B103-POS,936216,40,2205.63
B230-B104-POS,936216,40,5245.63
B220-B103-POS,936259,40,4108.02
B230-B104-POS,936259,40,8063.45
B220-B103-POS,936302,40,2053.49
B220-B103-POS,936345,40,9963.03
B230-B104-POS,936345,40,1784.97
B220-B103-POS,936431,40,6150.19
B220-B103-POS,936646,40,2912.7
B230-B104-POS,936646,40,67.83
B218-B103-POS,936689,40,4317.75
B219-B103-POS,936689,40,4587.12
B220-B103-POS,936689,40,1929.82
B230-B104-POS,936689,40,2464.78
B220-B103-POS,936818,40,6372.09
B220-B103-POS,936861,40,7065.95
B220-B103-POS,936904,40,4998.44
B218-B103-POS,936947,40,3461.93
B220-B103-POS,936947,40,6490.26
B230-B104-POS,936947,40,1820.99
B220-B103-POS,936990,40,4732.54
B220-B103-POS,937033,40,7405.81
B220-B103-POS,937076,40,9963.46
B220-B103-POS,937205,40,3532.68
B218-B103-POS,937334,40,1117.73
B220-B103-POS,937334,40,17.76
B230-B104-POS,937334,40,2340.4
B220-B103-POS,937420,40,3890.43
B230-B104-POS,937420,40,4386.91
B218-B103-POS,937506,40,870.42
B220-B103-POS,937506,40,1172.65
B220-B103-POS,937592,40,1902.42
B230-B104-POS,937592,40,1179.94
B219-B103-POS,937635,40,7134.36
B220-B103-POS,937635,40,5327.3
B230-B104-POS,937635,40,451.36
B219-B103-POS,937807,40,2724.29
B220-B103-POS,937807,40,1872.94
B218-B103-POS,937850,40,2583.89
B220-B103-POS,937850,40,4950.91
B230-B104-POS,937850,40,3751.26
B218-B103-POS,937936,40,9236.54
B220-B103-POS,937936,40,5082.26
B230-B104-POS,937936,40,5578.92
B220-B103-POS,938022,40,7836.07
B230-B104-POS,938022,40,6762.62
B220-B103-POS,938065,40,5884.94
B220-B103-POS,938108,40,1541.16
B230-B104-POS,938108,40,4366.87
A107-A100-POS,938151,40,4541.64
B218-B103-POS,938151,40,8406.88
B220-B103-POS,938151,40,6935.42
B230-B104-POS,938151,40,1270.83
B218-B103-POS,938194,40,2456.6
B220-B103-POS,938194,40,6236.85
B220-B103-POS,938237,40,7353.63
B226-B104-POS,938237,40,6918.24
B230-B104-POS,938237,40,5081.54
B220-B103-POS,938280,40,9184.71
B220-B103-POS,938323,40,5639.66
B220-B103-POS,938366,40,3379.6
B218-B103-POS,938409,40,7873.89
B220-B103-POS,938409,40,4805.75
B220-B103-POS,938495,40,7543.28
B230-B104-POS,938495,40,8599.94
B220-B103-POS,938538,40,7415.11
B220-B103-POS,938581,40,1876.25
B230-B104-POS,938581,40,4138.42
B220-B103-POS,938624,40,3441.27
B230-B104-POS,938624,40,4671.56
B220-B103-POS,938667,40,5846.32
B226-B104-POS,938667,40,1269.04
B220-B103-POS,938710,40,6251.78
B218-B103-POS,938753,40,4350.74
B220-B103-POS,938753,40,7383.41
B220-B103-POS,938882,40,3764.61
B220-B103-POS,938925,40,7463.92
B219-B103-POS,938968,40,9052.46
B220-B103-POS,938968,40,4541.62
B220-B103-POS,939011,40,4497.05
B226-B104-POS,939011,40,4473.9
B220-B103-POS,939140,40,6346.65
B218-B103-POS,939183,40,1616.31
B220-B103-POS,939183,40,7341.72
B220-B103-POS,939226,40,1655.31
B220-B103-POS,939269,40,4581.22
B230-B104-POS,939269,40,4699.64
B220-B103-POS,939312,40,5747.69
B230-B104-POS,939312,40,4658.1
B220-B103-POS,939398,40,3842.59
B230-B104-POS,939398,40,6644.73
B220-B103-POS,939441,40,4010.77
B220-B103-POS,939484,40,2553.56
B220-B103-POS,939527,40,3522.03
B219-B103-POS,939570,40,2817.64
B220-B103-POS,939570,40,2294
B226-B104-POS,939570,40,8621.49
B218-B103-POS,939613,40,311.21
B220-B103-POS,939613,40,2896.03
B230-B104-POS,939613,40,9453.04
B220-B103-POS,939656,40,1988.2
B218-B103-POS,939742,40,8309.92
B219-B103-POS,939742,40,4315.8
B220-B103-POS,939742,40,5531.14
B218-B103-POS,939785,40,1046.6
B220-B103-POS,939785,40,8783.3
B230-B104-POS,939785,40,8214.91
B220-B103-POS,939828,40,3818.71
B230-B104-POS,939828,40,3672.23
A101-A100-POS,939871,40,9610.37
B219-B103-POS,939871,40,1038.57
B220-B103-POS,939871,40,1098.94
B220-B103-POS,939914,40,9730.11
B230-B104-POS,939914,40,4630.78
B218-B103-POS,940000,40,3206.36
B220-B103-POS,940000,40,7897.4
B220-B103-POS,940086,40,8660.14
B220-B103-POS,940129,40,7251.32
B218-B103-POS,940172,40,822.59
B220-B103-POS,940172,40,5095.13
B220-B103-POS,940258,40,3027.77
B218-B103-POS,940301,40,6700.83
B220-B103-POS,940301,40,176.27
B230-B104-POS,940301,40,2242.14
B220-B103-POS,940387,40,5340.14
B220-B103-POS,940430,40,9678.13
B220-B103-POS,940473,40,9142.16
B220-B103-POS,940602,40,5335.93
B220-B103-POS,940731,40,8784.45
B220-B103-POS,940774,40,83.51
B220-B103-POS,940817,40,6653.7
B220-B103-POS,940903,40,2257.47
B220-B103-POS,940946,40,9243.96
B230-B104-POS,940946,40,9741.01
A107-A100-POS,940989,40,4000.4
B220-B103-POS,940989,40,1921.74
B230-B104-POS,940989,40,5963.47
B220-B103-POS,941247,40,7863.21
B230-B104-POS,941247,40,226.25
B220-B103-POS,941376,40,7029.49
B220-B103-POS,941419,40,1884.24
B230-B104-POS,941419,40,1421.08
B220-B103-POS,941505,40,2316.5
B220-B103-POS,941892,40,0.74
B220-B103-POS,941935,40,4476.91
B230-B104-POS,941935,40,4796.43
B220-B103-POS,942021,40,616.32
B220-B103-POS,942107,40,6346.27
B226-B104-POS,942107,40,8756.91
B220-B103-POS,942150,40,2133.99
B220-B103-POS,942193,40,5287.46
B218-B103-POS,942236,40,1507.47
B220-B103-POS,942236,40,3107.92
B220-B103-POS,942279,40,2576.16
B218-B103-POS,942322,40,2324.18
B219-B103-POS,942322,40,4225.13
B220-B103-POS,942322,40,6695.68
B219-B103-POS,942365,40,8235.92
B220-B103-POS,942365,40,8865.98
B230-B104-POS,942365,40,5132.6
B219-B103-POS,942451,40,5676.84
B220-B103-POS,942451,40,5679.28
B218-B103-POS,942838,40,1776.38
B220-B103-POS,942838,40,9744.9
A101-A100-POS,942881,40,4998.62
B219-B103-POS,942881,40,100.23
B220-B103-POS,942881,40,3116.28
B220-B103-POS,942924,40,9785.92
B220-B103-POS,942967,40,771.27
B220-B103-POS,943053,40,4510.07
B218-B103-POS,943182,40,1725.62
B220-B103-POS,943182,40,278.34
B218-B103-POS,943268,40,5365.16
B220-B103-POS,943268,40,6581.5
B226-B104-POS,943268,40,7431.06
B220-B103-POS,943397,40,1271.13
B218-B103-POS,943440,40,7150.17
B220-B103-POS,943440,40,9827.01
B230-B104-POS,943440,40,8500.08
B218-B103-POS,943483,40,1394.34
B220-B103-POS,943483,40,2980.89
B230-B104-POS,943483,40,660.74
B218-B103-POS,943655,40,4472.56
B220-B103-POS,943655,40,9922.36
B218-B103-POS,943784,40,9892.24
B220-B103-POS,943784,40,3802.23
B220-B103-POS,943870,40,5682.89
B218-B103-POS,943913,40,5682.7
B220-B103-POS,943913,40,4535.19
B220-B103-POS,943956,40,4667.58
B218-B103-POS,944171,40,9110.03
B220-B103-POS,944171,40,66.33
B230-B104-POS,944171,40,5224.39
B220-B103-POS,944214,40,5750.17
B220-B103-POS,944257,40,7011.84
B220-B103-POS,944300,40,217.59
B230-B104-POS,944300,40,4747.65
B220-B103-POS,944386,40,6705.13
B230-B104-POS,944386,40,2919.07
B220-B103-POS,944472,40,1083.17
B220-B103-POS,944558,40,3088.71
B230-B104-POS,944558,40,2943.52
B218-B103-POS,944601,40,5420.99
B220-B103-POS,944601,40,4990.94
B218-B103-POS,944902,40,5301.38
B220-B103-POS,944902,40,6111.11
B226-B104-POS,944902,40,500.06
A110-A100-POS,945203,40,74.4
B218-B103-POS,945203,40,8275.78
B220-B103-POS,945203,40,6706.45
B230-B104-POS,945203,40,8939.23
B218-B103-POS,945246,40,6666.98
B220-B103-POS,945246,40,7017.75
B226-B104-POS,945246,40,8075.94
B220-B103-POS,945289,40,1295.47
B220-B103-POS,945375,40,3547.61
B220-B103-POS,945418,40,5433.67
B230-B104-POS,945418,40,4990.09
B220-B103-POS,945461,40,1881.97
B230-B104-POS,945461,40,5417.23
B218-B103-POS,945504,40,7773.62
B220-B103-POS,945504,40,7449.3
B230-B104-POS,945504,40,5309.85
B218-B103-POS,945977,40,3570.39
B220-B103-POS,945977,40,7535.18
B220-B103-POS,946063,40,5779.04
B218-B103-POS,946579,40,5035.79
B220-B103-POS,946579,40,8777.77
B230-B104-POS,946579,40,5052.59
B220-B103-POS,946665,40,1105.79
B230-B104-POS,946665,40,1329.62
B220-B103-POS,946708,40,4900.44
B230-B104-POS,946708,40,3284.04
A107-A100-POS,946751,40,445.03
B220-B103-POS,946751,40,1631.74
B230-B104-POS,946751,40,1611.15
B219-B103-POS,946794,40,8491.15
B220-B103-POS,946794,40,4635.9
B230-B104-POS,946794,40,1074.63
B218-B103-POS,946880,40,6553.84
B220-B103-POS,946880,40,2920.45
B230-B104-POS,946880,40,5701.33
B218-B103-POS,946923,40,7423.65
B220-B103-POS,946923,40,9801.59
B230-B104-POS,946923,40,9241.74
B220-B103-POS,947052,40,4824.22
B230-B104-POS,947052,40,380.03
B218-B103-POS,947095,40,6762.63
B219-B103-POS,947095,40,2385.35
B220-B103-POS,947095,40,1490.84
B230-B104-POS,947095,40,2720.66
B219-B103-POS,947138,40,6267.76
B220-B103-POS,947138,40,9115.97
B220-B103-POS,947181,40,6821.19
B230-B104-POS,947181,40,6347.49
B218-B103-POS,947267,40,158.55
B220-B103-POS,947267,40,298.65
B220-B103-POS,947353,40,6422.44
B230-B104-POS,947353,40,5675.26
B220-B103-POS,947396,40,8633.12
B230-B104-POS,947396,40,1226.05
B218-B103-POS,947568,40,2977.65
B220-B103-POS,947568,40,9860.76
B230-B104-POS,947568,40,6991.61
B220-B103-POS,947654,40,1624.13
B220-B103-POS,947955,40,925.69
B226-B104-POS,947955,40,8572.51
B230-B104-POS,947955,40,4607.01
B220-B103-POS,947998,40,3921.95
B230-B104-POS,947998,40,309.6
A110-A100-POS,948041,40,5195.52
B218-B103-POS,948041,40,6434.05
B220-B103-POS,948041,40,9805
B220-B103-POS,948084,40,3593.27
B230-B104-POS,948084,40,4767.07
B220-B103-POS,948127,40,33.84
B220-B103-POS,948170,40,657.59
B230-B104-POS,948170,40,926.37
B220-B103-POS,948213,40,4393.5
B218-B103-POS,948256,40,1487.49
B220-B103-POS,948256,40,492.22
B230-B104-POS,948256,40,5174.51
B220-B103-POS,948299,40,6293.27
B218-B103-POS,948385,40,1242.96
B220-B103-POS,948385,40,1635.41
B230-B104-POS,948385,40,900.07
B220-B103-POS,948428,40,6090.16
B230-B104-POS,948428,40,9549.56
B220-B103-POS,948600,40,4046.89
B230-B104-POS,948600,40,6332.13
B220-B103-POS,948643,40,265.28
B220-B103-POS,948729,40,5047.17
B230-B104-POS,948729,40,424.82
B220-B103-POS,948772,40,652.38
B220-B103-POS,948815,40,2794.36
B220-B103-POS,948858,40,5277.14
B218-B103-POS,948901,40,2048.66
B220-B103-POS,948901,40,9907.18
B220-B103-POS,948944,40,4525.74
B230-B104-POS,948944,40,8196.65
B220-B103-POS,948987,40,8763.78
A107-A100-POS,949030,40,3878.39
B219-B103-POS,949030,40,4924.39
B220-B103-POS,949030,40,5831.37
B226-B104-POS,949030,40,7948.4
B230-B104-POS,949030,40,6934.81
B220-B103-POS,949116,40,1067.57
B218-B103-POS,949202,40,7075.25
B220-B103-POS,949202,40,6390.93
B226-B104-POS,949202,40,4573.06
B220-B103-POS,949245,40,1013.68
B230-B104-POS,949245,40,411.89
B220-B103-POS,949288,40,9358.01
A107-A100-POS,949331,40,3642.39
A110-A100-POS,949331,40,1622.06
B219-B103-POS,949331,40,6399.27
B220-B103-POS,949331,40,5570.34
B220-B103-POS,949374,40,3826.47
B220-B103-POS,949460,40,5102.12
B219-B103-POS,949718,40,9747.93
B220-B103-POS,949718,40,442.26
B230-B104-POS,949718,40,1322.35
B220-B103-POS,949761,40,2949.41
B226-B104-POS,949761,40,2912.8
B230-B104-POS,949761,40,5829.08
B220-B103-POS,949847,40,3959.13
B226-B104-POS,949847,40,9436.69
B218-B103-POS,949933,40,1361.14
B220-B103-POS,949933,40,18.16
B220-B103-POS,950062,40,2299.89
B219-B103-POS,950105,40,4721.39
B220-B103-POS,950105,40,9107.53
B220-B103-POS,950148,40,8150.94
B220-B103-POS,950191,40,6677.92
B230-B104-POS,950191,40,3173.72
B220-B103-POS,950234,40,5899.39
B220-B103-POS,950277,40,7095.79
B230-B104-POS,950277,40,285.66
B220-B103-POS,950320,40,4150.02
B230-B104-POS,950320,40,1971.6
B220-B103-POS,950363,40,5084.99
B230-B104-POS,950363,40,5832.16
B220-B103-POS,950406,40,3432.68
B230-B104-POS,950406,40,9435.5
B220-B103-POS,950449,40,9559.76
B230-B104-POS,950449,40,9605.9
B220-B103-POS,950492,40,1000.83
B230-B104-POS,950492,40,6863.58
B220-B103-POS,950535,40,3157.38
B230-B104-POS,950535,40,3400.73
B220-B103-POS,950578,40,5559.96
B220-B103-POS,950621,40,6829.98
B220-B103-POS,950664,40,3612.88
B226-B104-POS,950664,40,9674.08
B230-B104-POS,950664,40,3614.62
B220-B103-POS,950707,40,2650.44
B218-B103-POS,950750,40,640.78
B220-B103-POS,950750,40,6821.92
B220-B103-POS,950793,40,9978.83
B230-B104-POS,950793,40,4410.65
B220-B103-POS,950879,40,4800.04
B230-B104-POS,950879,40,6318.39
B220-B103-POS,950922,40,658.37
B219-B103-POS,950965,40,4572.62
B220-B103-POS,950965,40,8321.3
A109-A100-POS,951008,40,7759.09
B220-B103-POS,951008,40,9401.82
B220-B103-POS,951051,40,8435.77
B220-B103-POS,951137,40,7520.93
B230-B104-POS,951137,40,7281.08
B220-B103-POS,951180,40,2338.13
B230-B104-POS,951180,40,5910.77
A107-A100-POS,951223,40,3971.45
A118-A101-POS,951223,40,6598.27
B218-B103-POS,951223,40,2889.39
B220-B103-POS,951223,40,6145.03
B218-B103-POS,951266,40,9647.71
B220-B103-POS,951266,40,2156.97
B230-B104-POS,951266,40,8289.96
B220-B103-POS,951309,40,8940.88
B230-B104-POS,951309,40,6258.57
B218-B103-POS,951567,40,6529.82
B220-B103-POS,951567,40,9984.06
B220-B103-POS,951653,40,5782.24
B226-B104-POS,951653,40,7228.13
B230-B104-POS,951653,40,8248.69
B218-B103-POS,951696,40,4362.18
B220-B103-POS,951696,40,1341.04
B230-B104-POS,951696,40,3320.33
B220-B103-POS,951739,40,5374.62
B220-B103-POS,951782,40,8148.34
B230-B104-POS,951782,40,9457.77
B220-B103-POS,951825,40,1702.68
B220-B103-POS,951868,40,7934.24
B226-B104-POS,951868,40,9891.33
B220-B103-POS,951911,40,5706.34
B220-B103-POS,951954,40,9924.19
B218-B103-POS,951997,40,9175.59
B220-B103-POS,951997,40,1066.91
B220-B103-POS,952040,40,5540.31
B230-B104-POS,952040,40,3303.68
B218-B103-POS,952083,40,9719.43
B220-B103-POS,952083,40,686.27
B220-B103-POS,952126,40,4770.41
B220-B103-POS,952169,40,7766.44
B218-B103-POS,952212,40,4519.1
B220-B103-POS,952212,40,6090.05
B218-B103-POS,952255,40,633.97
B220-B103-POS,952255,40,4515.21
B218-B103-POS,952341,40,238.02
B220-B103-POS,952341,40,5760.41
B220-B103-POS,952384,40,7110.73
B230-B104-POS,952384,40,6293.36
B220-B103-POS,952470,40,5298.93
B230-B104-POS,952470,40,5177.3
B220-B103-POS,952556,40,7340.89
B230-B104-POS,952556,40,1966.17
B220-B103-POS,952599,40,4854.24
B220-B103-POS,952685,40,1699.18
B226-B104-POS,952685,40,9235.42
B218-B103-POS,952728,40,9187.41
B220-B103-POS,952728,40,8342.53
B230-B104-POS,952728,40,7456.6
B220-B103-POS,952814,40,2910.71
B230-B104-POS,952814,40,8418.04
B220-B103-POS,952857,40,8034.77
B230-B104-POS,952857,40,5180.55
B220-B103-POS,952943,40,8845.67
B220-B103-POS,952986,40,193.7
B230-B104-POS,952986,40,269.74
A107-A100-POS,953029,40,7860.11
B220-B103-POS,953029,40,4777.69
B218-B103-POS,953072,40,171.66
B220-B103-POS,953072,40,406.86
B230-B104-POS,953072,40,6667.87
B220-B103-POS,953115,40,6037.38
B218-B103-POS,953373,40,8962.7
B220-B103-POS,953373,40,507.81
B226-B104-POS,953373,40,7599.25
B220-B103-POS,953416,40,5724.13
B220-B103-POS,953459,40,2973.8
B220-B103-POS,953545,40,847.23
B230-B104-POS,953545,40,8597.45
A110-A100-POS,953588,40,1521.49
B220-B103-POS,953588,40,7691.87
B230-B104-POS,953588,40,7986.13
B220-B103-POS,953631,40,4944.91
B230-B104-POS,953631,40,1040.55
A101-A100-POS,953717,40,4868.9
B218-B103-POS,953717,40,3231.35
B220-B103-POS,953717,40,6319.35
B218-B103-POS,953760,40,1257.61
B220-B103-POS,953760,40,9100.61
B220-B103-POS,953803,40,5448.52
B230-B104-POS,953803,40,4212.31
B218-B103-POS,953846,40,6610.93
B220-B103-POS,953846,40,2633.69
A110-A100-POS,953932,40,7482.33
B220-B103-POS,953932,40,9997.99
B230-B104-POS,953932,40,5744.96
B220-B103-POS,953975,40,973.11
B218-B103-POS,954018,40,937.9
B220-B103-POS,954018,40,6507.02
B230-B104-POS,954018,40,1263.49
B220-B103-POS,954061,40,3750.55
B230-B104-POS,954061,40,9908.61
B220-B103-POS,954104,40,2036.29
B226-B104-POS,954104,40,3445.41
B218-B103-POS,954147,40,8194.63
B220-B103-POS,954147,40,8214.53
B230-B104-POS,954147,40,5231.31
B220-B103-POS,954233,40,8007.28
B226-B104-POS,954233,40,9691.27
B230-B104-POS,954233,40,2851.46
B219-B103-POS,954276,40,2466.24
B220-B103-POS,954276,40,5720.86
B220-B103-POS,954319,40,3313.77
B230-B104-POS,954319,40,5941.44
B220-B103-POS,954405,40,7975.52
B220-B103-POS,954448,40,1468.25
B220-B103-POS,954491,40,5452.92
A110-A100-POS,954534,40,1397.31
B220-B103-POS,954534,40,505.65
B218-B103-POS,954577,40,1468.81
B220-B103-POS,954577,40,9450.66
B220-B103-POS,954663,40,2852.34
B230-B104-POS,954663,40,7262.04
B220-B103-POS,954706,40,2022.59
B226-B104-POS,954706,40,9166.14
B230-B104-POS,954706,40,9283.57
B220-B103-POS,954749,40,4184.51
B230-B104-POS,954749,40,1241.66
B220-B103-POS,954878,40,4684.36
B230-B104-POS,954878,40,293.09
B218-B103-POS,955007,40,683.74
B219-B103-POS,955007,40,8001.17
B220-B103-POS,955007,40,8245.44
B220-B103-POS,955050,40,6076.44
B220-B103-POS,955136,40,7569.93
B230-B104-POS,955136,40,1246.57
B218-B103-POS,955222,40,1964.86
B220-B103-POS,955222,40,1625.77
A106-A100-POS,955265,40,935.98
B218-B103-POS,955265,40,4853.43
B220-B103-POS,955265,40,2419.03
B230-B104-POS,955265,40,6072.97
B220-B103-POS,955308,40,8750.66
B230-B104-POS,955308,40,3775.05
B218-B103-POS,955351,40,3763.77
B220-B103-POS,955351,40,5204.37
B230-B104-POS,955351,40,2532.56
B220-B103-POS,955437,40,8873.21
B220-B103-POS,955480,40,5467.48
B226-B104-POS,955480,40,1504.84
B230-B104-POS,955480,40,1567.06
B220-B103-POS,955566,40,3058.57
B230-B104-POS,955566,40,5172.87
B218-B103-POS,955609,40,520.05
B220-B103-POS,955609,40,5122.73
B230-B104-POS,955609,40,4006.08
B220-B103-POS,955695,40,7028.71
B220-B103-POS,955738,40,9445.33
B218-B103-POS,955781,40,4549.72
B220-B103-POS,955781,40,6461.85
B230-B104-POS,955781,40,8060.39
B219-B103-POS,955824,40,7071.01
B220-B103-POS,955824,40,3998.02
B230-B104-POS,955824,40,4730.75
B220-B103-POS,955867,40,2013.3
B226-B104-POS,955867,40,4227.54
B230-B104-POS,955867,40,362.19
B220-B103-POS,955910,40,8132.31
B230-B104-POS,955910,40,6087.49
B219-B103-POS,955953,40,7255.16
B220-B103-POS,955953,40,8121.21
B230-B104-POS,955953,40,3874.03
B218-B103-POS,955996,40,2306.69
B220-B103-POS,955996,40,6999.83
B226-B104-POS,955996,40,9137.91
B220-B103-POS,956039,40,5334.11
B226-B104-POS,956039,40,3341.24
B230-B104-POS,956039,40,1805.25
B220-B103-POS,956082,40,8032.98
B230-B104-POS,956082,40,5185.92
B220-B103-POS,956125,40,4712.62
B218-B103-POS,956168,40,3875.43
B220-B103-POS,956168,40,914.68
B218-B103-POS,956211,40,716.32
B220-B103-POS,956211,40,7583.6
B230-B104-POS,956211,40,7225.48
B220-B103-POS,956297,40,8515.26
B220-B103-POS,956340,40,5614.1
B230-B104-POS,956340,40,7018.32
B220-B103-POS,956383,40,3751.78
B230-B104-POS,956383,40,3313.05
B220-B103-POS,956426,40,4632.84
B230-B104-POS,956426,40,2361.45
B218-B103-POS,956469,40,968.14
B220-B103-POS,956469,40,7998.04
B230-B104-POS,956469,40,2277.95
B218-B103-POS,956512,40,1861.87
B220-B103-POS,956512,40,7932.1
B220-B103-POS,956641,40,8432.73
B230-B104-POS,956641,40,4001.99
